Date,2379.TW,3034.TW,2345.TW,3231.TW,2492.TW,2409.TW,2356.TW,2324.TW,6239.TW,9921.TW,2377.TW,9904.TW,1476.TW,3037.TW,3044.TW,2354.TW,2360.TW,2337.TW,2347.TW,6176.TW,2313.TW,2385.TW,9914.TW,2834.TW,2353.TW,6213.TW,1504.TW,2383.TW,1605.TW,6269.TW,2371.TW,2449.TW,9945.TW,2344.TW,1722.TW,2542.TW,1434.TW,6278.TW,2458.TW,2448.TW,1229.TW,2376.TW,2809.TW,1717.TW,3023.TW,2889.TW,2101.TW,2404.TW,1477.TW,2915.TW,2812.TW,1227.TW,2439.TW,2027.TW,2903.TW,2603.TW,9933.TW,2618.TW,9917.TW,2352.TW,2498.TW,2845.TW,1536.TW,2059.TW,2610.TW,1707.TW,2451.TW,2615.TW,6285.TW,2201.TW,1319.TW,8046.TW,1723.TW,9941.TW,1802.TW,3005.TW,5522.TW,2606.TW,1210.TW,.TWII,3481.TW,3406.TW,3702.TW,3533.TW,3443.TW,3532.TW,2227.TW,2049.TW,4958.TW,1590.TW,5269.TW,1789.TW,6415.TW,6409.TW,8454.TW,3706.TW,8341.TW,2867.TW,8464.TW,6456.TW,6592.TW
2006-07-31,61.1468398573903,155.57867665280978,15.20670375,20.12772638506465,24.114601527619588,41.500928443318884,14.643897369683796,28.01456732607081,58.99765583559799,38.291100248903106,13.97448169198664,20.926910163573204,8.31688425692082,37.69651853820314,66.83254513227719,100.88649975885716,27.112282816805678,17.51949100312829,19.639899297264662,38.41863307561635,13.75,21.20311473013457,14.618770989288516,6.336940354227675,42.4061800127205,15.919055336419675,11.25,10.28844655094746,13.05,5.740903710579546,27.0582534,19.781090233369085,20.69824559801394,9.0365625,52.5,16.140268499163756,16.666664,29.046992509525662,19.528106997374124,90.90008898355354,9.250686148236099,19.7,9.44,27.996030732798285,27.82846638694876,7.17211204166763,16.754017542601847,29.75296077336225,39.31096903189442,24.259191657488497,8.089546680955637,5.260441004455932,81.92192183893256,14.588511680960831,11.846000749061075,17.287420932720913,16.947431050258924,16.47481403531858,55.9918239945372,26.854880976155123,372.1149369150068,9.65280925972225,30.92013588948709,118.38311210292922,19.095070084672813,9.67,62.4227778140344,16.738820086580297,41.369916200753565,33.8829945828615,19.724182261385774,195.66505552439983,42.222226444444544,19.090911,15.64949039435424,11.75,39.26930833580801,32.0,6.961455948663707,6454.58,33.954203179844725,142.43602341812823,8.223290957024197,,49.79859474222383,,112.5,,,,,,,,,,,,,,
2006-08-31,69.91868668654756,156.54500383698868,15.544630499999998,21.448058290790463,23.735767517184424,44.15116890064143,15.175023181019473,27.823347745855685,62.967335694605744,36.52562943824671,13.30806483376299,20.016797564711204,8.631045065566953,44.5059136143468,74.55319214521448,122.15161280407128,27.435048088434318,16.998398450214733,19.912675676393334,36.9957207394824,14.5,23.70577745237997,15.194880190836829,5.793774038151017,48.02883005705271,16.350717794943918,10.6,10.900446934301376,13.4,6.44980072747297,24.6847224,21.24955544719998,20.35134762709751,8.98734375,49.5,12.999674382331404,16.3,32.41417180881427,18.942263787452898,95.04945610276036,9.169878915982931,20.5,8.95,25.429727915625108,27.35823331554571,6.6700641987508975,16.035988219347487,25.791664125000004,38.65714834113526,20.87942811387555,7.362114576311562,5.120162577670438,90.85179957492994,14.70406424873082,11.83304423965282,15.206318510199775,16.356122431313597,16.60352351996951,57.53696479999999,25.79581524751802,424.251919834417,8.302210433259054,33.4665000215625,126.69184558161443,19.139361469109378,9.01,69.52989792180514,16.09977485260775,44.868864337135705,30.824787335411248,17.07350164127859,251.76806907523488,42.76644418594115,17.31818355,15.683960637513614,11.65,33.304350107584,34.65,6.57755212796534,6611.77,35.78506707679715,141.02576576052306,8.873504660602856,,42.82847102619587,,109.0,,,,,,,,,,,,,,
2006-09-30,68.40602279188667,151.23020432400455,16.365309749999998,22.034872471113047,25.90733773684172,42.47396843932343,16.351087477548486,28.30639197755457,63.788648768883206,40.801992068503324,14.258640893317487,22.555310353583106,9.04204721154633,39.701022177247204,74.55319214521448,146.18948038398892,31.711687937513773,18.238239351974585,20.117257960739853,38.21535988474006,14.3,26.72982824175982,17.643344297417173,6.0891802802277954,53.0397119330838,16.88961280182365,11.55,13.304957287456094,14.85,6.3626412581827925,27.88898925,21.16317514050405,27.751837673314792,9.79453125,53.8,14.490462728929035,17.4,32.47097572196786,17.30956097066815,104.69914707765987,9.66824190054722,26.5,10.15,29.162532013331557,28.167648502396172,7.028669800834277,17.232703758104762,25.670576500000006,40.25083627486071,26.512367353230466,8.177340210826474,5.032488560929507,91.62831068240796,16.581793474993102,11.870490582183368,15.706252269439226,20.1790031179224,16.989651973922285,53.9901656,29.426897745702373,447.7646768372883,11.634216510348988,32.66621415148165,128.94081325466087,20.03759864997011,9.25,76.86095038586848,16.507938158730198,42.96502490998659,32.572334333954245,18.944570314295426,212.35686120894584,42.76644418594115,17.77272905,16.407835743860396,11.2,38.275148631104,36.1,6.987049536710263,6883.05,49.93265173506578,172.05143422783814,9.02649612026842,,47.548965256850785,,106.5,,,,,,,,,,,,,,
2006-10-31,74.28860460445676,152.19653150818345,16.7032365,22.592345942419506,27.16987856222387,40.61544900921429,18.21002781722337,26.90556370562781,65.49971767362794,40.801992068503324,15.4252569664071,23.72052933863905,9.67435820536076,36.643363990002,76.39856818841288,159.18955162618929,29.49267669506689,20.12495376769609,20.731004813779364,36.83310218678139,14.25,28.572066078968223,21.92815648393277,6.389446718845732,57.01059945748579,18.476319641243407,13.0,13.18473176979836,16.05,6.159269163172383,27.5329596,20.299372073544696,29.370694870924808,9.9421875,54.0,15.702970584161784,17.85,31.53790170696878,17.57282425539314,88.58416314957766,10.299501680995322,24.1,10.3,31.145584190238093,30.87918937834523,7.129079369417622,19.10755810215782,26.518189875,45.19535524872686,25.460885361884213,7.876333822697887,4.892210134144016,79.20413296275946,20.943902908310108,12.619417432794306,15.914558002455655,21.582339066171198,16.860942489271356,51.6256328,24.96369217501743,421.69618537758316,12.672985841630151,33.86664295660291,130.81495298219951,19.899408314453076,9.2,68.77032402946126,16.598641115646302,46.25815256775804,31.989818667773253,18.78864792487736,198.91068440750598,45.12472106575976,17.6363654,16.71806793229473,12.45,40.6611319223936,38.95,8.189948174898479,7021.32,42.94208049215657,151.3676552496281,11.130128690669961,,47.90248916210618,,103.5,,,,,,,,,,,,,,
2006-11-30,84.54110433493608,140.1174417059467,20.80663275,24.20608493830661,30.75549450630918,39.4368757120719,21.32090756933237,28.692827362913672,73.91817668497197,39.23268468125318,22.468161407651802,24.427983722423033,10.14859145072158,41.5453239409824,82.67284673528734,158.94426726312892,29.93647894355627,26.054627645677968,24.92494164288276,40.97987528065743,15.4,35.03727811143549,23.0803748870294,6.648714301283653,65.99236885791889,17.91215720944971,15.05,13.986235220849931,17.2,9.384169526908867,35.840318100000005,23.84096464807803,31.047368397020925,13.33828125,62.3,18.764055989175603,22.65,29.111909267971182,21.6534051686305,83.18033620363394,11.8610390326301,25.2,10.15,29.45415733346487,30.353069506892428,7.1577678175842925,19.626134835619307,28.576679499999997,50.58937594748991,29.741919183793954,8.515972397471124,4.857140527447643,72.99204410293517,20.655021488885144,13.181112570752509,15.914558002455655,22.840502330118397,17.182716200898675,54.28573220000001,26.930528528200632,382.33787474234214,12.839188934635134,38.41372176388042,122.19391023552164,20.86674066307232,9.88,74.79334587256442,17.233561814059,49.08818414865533,39.708151244671505,20.54277480583064,210.96587740190034,46.1678050702949,18.0909109,17.510883524960256,14.0,54.678783758719995,40.7,9.264878872853904,7567.72,45.85481851003541,136.79499278770737,14.6106843980616,56.551158582888824,58.86173022502346,308.2128929273237,99.9,,,,,,,,,,,,,,
2006-12-31,94.28938276719515,142.53325966639403,19.4066505,28.40180632761309,31.210009203446752,41.06874643119213,21.7382207068104,28.064869861705127,93.08214841811285,41.97897260894091,22.381745402237755,30.795073176478766,12.013908882474144,43.6322969894196,86.36359882168414,191.56708755016004,30.501318168906387,25.335879296831685,28.095967050253623,42.36213297861612,15.35,34.06402038611784,26.068941370061296,6.713264925567961,64.29055991888944,18.828921161114465,16.6,14.146535911060242,17.4,9.587541621919279,34.653552600000005,23.49544342129429,32.49277660917274,13.0921875,62.3,17.014864329167708,24.7,32.657590524967674,26.655407578405327,94.85646228326237,11.827814833659144,24.75,10.35,29.3958322694382,31.041072415715323,7.7100204447927,20.822850374376586,29.30320525,57.94485871853046,34.54869400137681,10.660642912887269,4.97988415088495,69.10948856554499,22.446086289319936,15.577678492707514,15.706252269439226,29.03453686032,17.440135170200538,58.02957579999999,26.400995663882078,329.68974493156503,12.963841254388877,34.48504567439266,124.44287790856804,21.00493099858935,10.9,77.31042962789111,18.14059138322,43.22230050824997,38.34894802358251,19.529279274613188,208.6475710568245,47.9818642086169,18.7272746,19.165455196610047,14.65,55.07644764060161,44.45,10.18624804252998,7823.72,49.183661959039796,130.2137903855496,13.730983504984586,59.92734715500158,133.45527423391206,238.8061727643004,92.9,,,,,,,,,,,,,,
2007-01-31,88.74294848677187,157.02816742907817,20.854908,27.756310729258235,28.735429185697736,39.61819468086305,20.258655946661,28.741131786083564,93.76657598001074,39.389615419978206,20.912673310198983,29.29693448140684,13.84761076453599,41.011447114638,96.32862945495536,192.79350936546192,32.518601116585366,24.078069686350684,27.31173496025867,42.524751531317136,14.9,34.689686066679194,25.52883899360975,6.713264925567961,58.61786345545803,18.19423842534656,16.1,12.423303491299365,16.3,9.06458480617823,33.466787100000005,21.89740774741949,29.48632752789696,12.403125,58.6,16.358917456664745,25.2,32.984166430217364,33.56606880243633,102.76920888267996,10.532071073791988,24.55,9.86,32.020460150638044,33.67167177297934,7.279693722292642,19.227229656033554,30.09027481250001,55.00266561011423,33.94784714917896,10.359636524758686,4.909744937492202,75.32157742536926,24.670876740621015,15.203215067402045,15.247979656803064,28.937755070785595,18.40545630508248,55.665043,24.509806862744387,249.18410954129916,15.290684556458675,36.3766304582201,131.56460887321498,21.350406837381943,11.25,78.74876320236348,18.4127002539683,46.10378720879997,35.77617049794975,21.59525093440261,197.0560393314453,50.068032217687204,18.22727455,18.61393130606012,14.6,46.476966194912,47.7,12.438483790627062,7699.64,61.25071946168069,118.46164323883934,12.927778341740366,66.29147322006985,166.15623547003622,247.04086837686248,95.4,,,,,,,,,,,,,,
2007-02-28,92.44057134038738,157.51133102116762,20.9514585,26.993452294838892,31.71502553359962,43.244574056685764,20.068968156898254,28.064869861705127,94.10878976095968,39.546546158703215,21.604001353511347,30.378923538958787,14.859308354639074,42.80721462143281,104.8173592536679,181.01985993856346,37.72319112159718,24.25775677356225,25.777367827659873,43.337844294822226,14.5,35.454388565143056,25.96092089477097,6.6809896134258056,59.56331286602994,18.370539185282084,17.7,12.904205561930311,17.05,9.994285811940095,35.246935349999994,23.06354188781461,30.816103083076626,12.1078125,60.9,18.287003718264355,26.0,37.13634579696324,41.463967344186074,113.86635350381442,10.963985660414373,26.0,10.0,33.361936623251296,34.07637936640457,7.387275402917655,20.3042736409151,30.2113624375,59.66113803177324,34.84911742747574,9.883043076888438,5.067558167625879,76.40869297583853,27.01624288082445,17.599780989357047,17.91429303941344,30.244309229499997,18.212392078106085,54.48277660000001,24.131569102516853,247.65066886719882,14.999829143699953,35.17620165309884,131.56460887321498,21.350406837381943,11.05,81.80522204811733,19.63719017233565,50.117286541708914,38.154776134855496,23.50530020477396,203.5472970976577,52.517012054421905,18.31818365,18.855223008175713,14.0,56.4682712271872,49.6,13.206291432023795,7901.96,76.14729389597531,114.70095615189207,13.119017666322325,58.05239011986119,224.0457749556073,249.39363855188026,95.0,,,,,,,,,,,,,,
2007-03-31,122.18962793538476,138.1847873375888,20.854908,29.45807185219375,32.37154676279833,42.88193611910347,20.031030598945712,27.050476975137467,87.60672792292972,40.25273448296576,19.875681245230435,29.463394336414822,14.163766261443202,41.5938581979228,100.38845674999178,184.2085566583484,39.78081972822975,24.61713094798539,27.959578860689273,41.874277320513045,14.7,34.411612430874165,27.581228024125625,6.261410555577808,60.03603757131589,20.521408456495546,16.8,13.625558667876724,16.95,10.662508409831439,33.229434000000005,23.884154801425996,30.989552068534852,11.56640625,55.0,18.803810345084862,28.55,40.12218264496028,51.13889305782949,116.76126079628428,10.698192068646751,23.05,9.42,32.54538572687802,32.700373548758776,7.279693722292642,21.93978487721671,32.2698520625,61.7043276903956,34.54869400137681,,5.277975807804118,86.96924403753977,29.15379176809847,16.513837055971187,17.581003866587142,28.163500754510398,17.24707094322414,52.118243799999995,19.97095374001395,260.68491459705143,14.708973730941224,34.77605871805841,125.19253379958352,20.38307448876269,10.95,112.36981050565569,20.045353478458107,50.06583142205623,36.115971303222,24.79165991747303,203.0836358286425,55.328803718821,18.50000185,18.786282521856965,24.9,53.38637614260481,55.0,12.540858142813294,7884.41,65.07888942803575,106.7094960921291,14.228205748897679,61.728553634792306,249.23435320505436,307.0365078398148,90.0,,,,,,,,,,,,,,
2007-04-30,113.44979209956635,159.44398538952552,17.765292000000002,29.223346180064716,30.65449124027861,47.77754827646413,18.74115362855905,29.36908928729211,85.55344523723608,42.60669556384095,21.30154533456218,29.13047462639884,13.341761969484446,44.2632423296448,92.26880215991892,154.77443309110237,40.507041589394206,25.15619220962011,28.743810950684217,42.687370084018156,13.55,34.75920447563045,35.5747431956085,6.325961179862117,60.130582512373074,22.284416055850826,17.25,13.665633840429305,17.15,9.238903744758575,33.58546365,21.983788054115426,31.683348010367727,11.07421875,61.1,18.04847758280873,30.25,41.84836957270856,48.703707674123315,106.1466007238948,11.130106655269136,22.3,9.45,32.720360918958,31.68860456519569,7.31555428250098,23.375843523725443,34.14671025,63.747517349017976,32.44573001868432,7.737303449732572,5.996902745079762,87.7457551450178,30.222566211735487,15.7274638628297,17.039408960744407,26.131083174288,16.925297231596822,56.65026500000001,19.290125771604387,255.57344568338374,12.631435068378902,34.19403263072689,111.69872776130508,20.175788985487145,12.6,100.6833502130675,20.09070495691615,42.450473713459814,35.97034238667676,23.271416620646853,180.82789491591458,59.4104367800455,19.5454565,20.027211275594308,28.95,54.877615699660815,61.8,13.82053754514118,7875.42,79.5593584312048,85.83768275957169,15.566881020971383,57.68219098369715,235.09339699483849,288.2143464396729,84.9,,,,,,,,,,,,,,
