Date,2330.TW,2317.TW,2454.TW,2412.TW,1301.TW,3008.TW,2891.TW,1303.TW,2308.TW,2882.TW,1216.TW,2886.TW,2881.TW,2884.TW,1326.TW,2002.TW,2892.TW,2207.TW,1101.TW,2885.TW,2382.TW,2327.TW,2880.TW,3045.TW,2303.TW,2912.TW,2474.TW,2357.TW,2887.TW,2883.TW,2801.TW,6505.TW,2890.TW,2395.TW,1402.TW,4904.TW,2888.TW,1102.TW,2301.TW,2633.TW,9910.TW,2823.TW,2105.TW,2408.TW,.TWII,5880.TW,5871.TW,4938.TW,3711.TW,5876.TW,6669.TW
2008-10-31,47.7612,43.768350554036395,294.81954726873596,75.60107382329616,49.964007171111206,331.372496,5.529551708343441,44.218023320196,73.2596206314,27.628270662511277,18.396248554327368,8.063251646452175,17.279566505942928,3.417391712007838,50.71168222452879,20.33076236779954,9.621635797279625,47.7,14.219051985420512,11.146211476366027,34.0594056,16.419576885789297,10.009617152164747,50.0998386566823,9.15,68.0457986,75.454553,181.47553311847457,2.8229556588539753,6.38259085696617,7.866521135529133,73.786424,4.62886672543077,34.61396815920375,16.306392911627416,34.6,7.38119981997751,16.729756454082793,20.17871085519674,13.0,11.177810796047362,5.012342378686702,17.035332949402903,159.24839739237058,4870.66,9.125083682036788,,,,,
2008-11-30,40.59702,35.23352219599931,221.114660451552,72.96059514196781,43.7185062747223,202.450948,6.589772957506751,36.672121514466895,63.00327374300401,27.040435116500404,20.991433618241405,8.988542818995867,17.236367589678068,3.9120141966405497,43.9249886926216,18.68232217581579,9.4360093831842,48.5,20.720388438931366,11.059131699206915,35.643564,11.627871568924713,9.346155496545755,54.2656895734305,8.1,68.661996,52.000005200000004,144.68480003878383,2.9943902130353908,6.5100465883648795,7.524498477462648,67.8640926,4.509668440655729,31.100239209997316,19.294475382344487,38.8,7.509345650185454,23.283681662898733,22.532893788303024,12.075,10.310279211876523,4.770518842872872,13.591283275778705,129.9488626080843,4460.49,8.722083140874282,,,,,
2008-12-31,44.17911,35.124101319614205,219.620642475528,74.35032076371958,39.18040850108721,199.509772,8.14203058749723,33.9325265913678,62.026478801252004,28.607996572529416,18.987556543573604,10.090079929166928,20.649081974601792,3.9255039007668975,37.703852955040006,19.527676120422846,10.673518810487042,50.5,22.607873215757095,12.800727242389106,34.2574254,13.22510667454624,10.615386489903818,53.3886683277993,7.43,69.0141088,49.454550399999995,140.30041215882068,3.302972410561939,7.0983038102050795,7.959800042274539,65.8252572,4.734820756341919,35.51109044410752,17.92849482430239,37.3,7.60331925900461,24.5341016040544,20.61111180209381,9.925,10.276912612485336,5.254165914500531,13.036537019624474,163.86036120100823,4591.22,9.55686997613948,,,,,
2009-01-31,40.000005,32.27915853360186,239.04287616384,71.01497927151536,42.7300097299701,191.17644,6.414045678639902,31.817751563010603,51.4770934303304,25.198550405666325,17.115081244293858,8.61842634997839,17.452362171002353,3.439874552218415,34.0748571081174,19.10499914811932,8.724441462485062,48.9,18.74901544980227,10.623732813411367,31.2871284,12.202876206948464,9.057693907146193,51.524998180833,7.3,69.8063626,51.6363688,115.32846379903059,2.965817787338488,5.657073616696589,6.591709410008602,55.339818,3.69514682802628,30.87595863877138,17.843121039424766,32.3,6.6208678940770485,20.35166249053371,19.458042610368288,9.875,10.110079615529406,4.990358420885446,10.886895277026822,152.46609767378578,4247.97,8.376654105592133,,,,,
2009-02-28,44.72637375000001,38.13317542020421,302.787643140864,74.90621101242029,42.86480471334541,244.11760800000002,6.238318399773058,32.0580669071421,54.4074782555864,21.985049420806853,17.14793168814087,8.468617302995124,16.329190348116065,3.5972544336924592,33.226520416629,18.893660661967555,8.69350372680249,45.7,21.978711623481853,11.102671587786471,35.3465343,17.314028544937347,9.721155562765183,49.990211000978405,7.84,64.7887552,53.909096299999995,127.52849963892805,2.8286701439933557,5.84335507027932,6.342965658687523,55.825255,3.867322128256895,32.89448377980486,17.843121039424766,33.95,6.150999849981258,22.507558940802102,19.89044355726536,9.05,11.97860918143583,4.990358420885446,13.498825566419665,173.8981647845137,4557.15,8.405439858532313,,,,,
2009-03-31,51.144285,41.96290609368241,317.727822901104,74.08046516910578,45.9201576698522,278.431328,7.263394193162997,37.2969414092088,60.9520043653248,22.847208221622804,18.067744115857238,10.706940710862725,17.668356752326638,3.732151474955928,37.703852955040006,18.766857570276496,9.683511268644768,47.55,23.44675533879075,13.497365459661985,42.42574215,19.26265537379561,10.269232582624348,53.881992778466845,11.1,68.3979114,67.7272795,135.91602427885755,3.142966826659284,6.60808945867158,7.089196912650763,65.14564539999999,4.469935679064048,35.21204968247293,22.53867920769444,34.9,8.329478963516289,25.353342255156395,22.004403742095498,7.95,12.07870897960939,4.858454674077899,15.186178762222124,210.2512912761281,5210.84,9.067512176156432,,,,,
2009-04-30,54.925380000000004,52.30317891207351,343.126128493512,75.39691931589118,52.3903168718666,260.784272,8.87422758277576,42.103248291838796,70.5245947944944,29.03907597293739,21.84554515826375,11.808477821033787,22.204242960136657,4.010938693567093,49.5805666358776,21.641060981940466,10.828207488899897,57.2,26.508675087863608,16.893476768867256,48.910890599999995,23.92658188221047,10.846155761423468,57.1160086217319,12.4,69.98241900000001,75.72728029999999,167.1786161185948,4.280149369396007,8.28462254091615,8.301822700341024,74.66021060000001,5.7612504307936625,39.024819393313955,26.337812634749,37.65,9.183784498235905,29.40642758166099,25.463611317272072,10.875,13.613572551603951,6.221460057755863,22.998855203060906,201.84123962508298,5992.57,10.334085305524315,,,,,
2009-05-31,60.09951,67.29383897683097,398.4047936064,74.20014281881355,56.613893017626005,348.03916000000004,12.535212559168395,44.698654008459,73.65033860810081,41.305244366364384,23.68517001369649,14.496228369851178,27.258516163124963,5.036156207169444,50.900201489304,23.416304265615274,13.519790493283589,68.0,28.521992183144388,21.07330607250452,51.485147999999995,25.172425264595258,13.673079337539162,63.36478499685419,13.0,73.943688,83.7272811,174.6130129585323,6.714520038772108,9.20622552179913,10.074121928503713,79.611668,6.754569470585672,37.529615585141,31.46023972740681,37.5,13.668888555513906,31.562324031929386,27.529526952446975,10.0,15.94923450898698,7.562481483632567,25.333412364376635,164.13165318975163,6890.44,12.262730752516319,,,,,
2009-06-30,54.427867500000005,63.860774945442486,390.436697734272,78.38886055858526,52.570043516367,340.196024,11.598000405211883,40.9497346400076,72.771223160524,38.052554345104184,22.206900040580894,13.30656829086643,26.524134586622388,4.946224846327132,46.5642583994744,23.838981237918794,12.127592387567889,71.0,26.340898663256873,19.244630752163218,52.475246999999996,21.179337500541443,11.365386622342678,61.391487194184,11.0,74.03171619999999,71.0909162,162.4129771186348,7.0288167214380355,7.666952457983941,8.92368207864372,75.9223468,7.615445971738749,34.76348854002105,32.44203825349957,38.45,11.70398582565878,30.182550303757615,27.385393303481294,8.75,14.214171340645304,6.8150269183898144,23.669173595913936,139.17279022535962,6432.16,10.881014611387718,,,,,
2009-07-31,58.9,71.09623220527094,470.558886,78.74789350770857,54.2307432,412.254836,12.154470121623566,41.83168275,84.688135,39.502548691931025,22.371152259815958,15.06902766714013,29.07287064624897,5.148570408222333,49.805836199999995,27.95001532588367,12.811313143324421,77.6,29.15115377541963,20.55082740954986,62.1,25.012701754033106,12.000002119021712,55.0330831633578,14.55,75.5281956,83.636372,198.2505823983336,7.314540978407062,7.8826467726586795,9.079146923219398,76.5,7.151897086502477,37.191321074626735,31.588300404723263,38.6,11.404978888506916,30.268786161768354,35.88927859245706,8.55,16.216167304116475,8.397871880080352,29.262865012135784,158.97710540362718,7077.71,11.629444187832378,,,,,
