Date,2330.TW,2317.TW,2454.TW,2412.TW,1301.TW,3008.TW,2891.TW,1303.TW,2308.TW,2882.TW,1216.TW,2886.TW,2881.TW,2884.TW,1326.TW,2002.TW,2892.TW,2207.TW,1101.TW,2885.TW,2382.TW,2327.TW,2880.TW,3045.TW,2303.TW,2912.TW,2474.TW,2357.TW,2887.TW,2883.TW,2801.TW,6505.TW,2890.TW,2395.TW,1402.TW,4904.TW,2888.TW,1102.TW,2301.TW,2633.TW,9910.TW,2823.TW,2105.TW,2408.TW,5880.TW,5871.TW,4938.TW,3711.TW,5876.TW,6669.TW
2007-05-31,0.9685266341231851,1.3453221355079994,1.4544305753659565,0.1778219666624385,0.43255720028115185,1.9835486424745234,0.5926922732704201,0.6140174702712158,1.5498954140533932,1.0300014794019485,1.4535996903687733,0.2315207985707191,0.8771294991362911,0.8847315750504511,0.2587557090084551,0.6652474794930227,0.7348170764756913,0.5881779696697793,0.685054939138464,0.9911043122890114,1.2395598068936509,1.9210725714508647,0.7728759007105244,0.5268955951411238,1.1518624356750518,1.213319436040475,1.9503337844976794,1.1045885092227692,0.851547068135297,1.152478486589171,0.8465551571936762,0.32878467703977976,0.9599615768425145,0.9774588346872926,1.5560455945948153,-0.09034234768943933,1.4154509713394043,1.1986493544963142,0.978607574029146,-0.1484989286071436,0.10290883789091254,1.7181798675334747,0.9269278754041654,1.202784556486925,0.6589941463935023,,,,,
2007-06-30,0.9004563586599127,1.5750928087815865,1.1878100477929223,0.14148479864262034,0.779716453415952,1.7640314591858917,0.5689579779712269,0.71120537701582,1.7053325976591003,1.0751267246878033,1.2927974033577159,0.40155513120060304,0.7987446107155779,0.8676303671074321,0.3864742546118989,0.6060854205524173,0.7360145859985188,0.6272562105574295,0.9451353382478893,1.421455426745449,1.05930845006633,1.7370257290276379,0.8436048024255642,0.7879368310133343,0.9781760410648287,1.0447696687797596,1.519073281515086,1.130922063350768,0.9759569141440114,1.0787574197729395,0.9252703301070891,0.3059249834883565,1.0396498051471799,0.9517658897147825,1.4056538440754154,-0.005679886925363656,1.3942823893516763,1.3403673937340206,0.9360685598908756,-0.09124721210040873,0.0857586984451916,1.6880697559462123,0.9922214275992979,1.0299467685327464,0.6977073221864833,,,,,
2007-07-31,0.7926665908010434,1.4500564796440711,1.2922491469861164,0.10773637158319706,0.7310192017970575,1.5189235285308564,0.56580048503639,0.7033911527351522,1.6532180056501855,1.1251788540212715,1.3226961777385484,0.41484201281796157,0.7790710828910968,0.7967043131919586,0.4027039522616519,0.7126906807988096,0.7427375593928377,0.6577483239035842,0.958599117066379,1.5267238707451416,1.0697084152115934,1.655540084890997,0.7870330128226893,0.7342300226879233,0.8686053505006791,0.9735484243915906,1.3131217875301378,1.0984961556235227,0.9137608874782939,1.0036732790092469,0.8911480880279324,0.41197102160945104,1.0617123508973554,0.8770304524267875,1.4270720895981155,-0.05860135417131479,1.3767913589883207,1.2665404739931239,0.8584091642323026,-0.09647191067886922,0.13099945496009588,1.738788183782618,1.3146886179040438,0.918186597123065,0.7073816623109572,,,,,
2007-08-31,0.8462802007458063,1.3676512203874867,1.2662219914466202,0.012683896174484094,0.7225910013178563,1.65218725885976,0.5858704999730961,0.6357574043770868,1.6782873758562669,1.2137722414210803,1.1087613651909023,0.5123468884343334,0.7923214719938994,0.7733727014993124,0.38474529512461186,0.7511839623943193,0.7381303314085298,0.7682103914820932,0.9552719672904392,1.4866388604301777,1.0114462972404819,1.699897187914289,0.7825772222436302,0.6610616249508147,0.8380805009783551,0.9741158420882177,1.4621790005131976,0.9496406955422769,0.9020276226963135,0.9550297310182887,0.8349485737319302,0.45718302340007044,1.1284206606993812,0.8596617611092188,1.2999274527480023,-0.04376896411785319,1.4831552186256967,1.1029664452864494,0.8282374511452858,-0.07725428973148722,0.15978969295479917,1.6913520549359136,1.2658491550486592,0.8818806339601726,0.6961655068909334,,,,,
2007-09-30,0.8123800653405685,1.272383322041728,1.2284225603825796,0.07125976265639543,0.8027747940316173,1.8312586692362216,0.5389555336181061,0.6563030993507981,1.590511638297051,1.2247409305457957,1.4007453113003736,0.5004385188840654,0.7298210403716089,0.7551652673403092,0.4116409232847712,0.7776402967670755,0.7259619856493248,0.6745916548087211,1.1513060151584882,1.4748899723482365,0.9001115223401929,1.6760813139676725,0.8175669463474753,0.6649434682516142,0.8076436244915424,0.9861185024713118,1.5505278410757088,0.8650387097395711,0.8850493164868745,0.9114953271817084,0.8487451096361267,0.4898179566124294,1.0439492023919872,0.7616439749986861,1.3747917883348746,0.02093223208441132,1.3783131990075117,1.2530763775595173,0.7361643778425355,-0.05187565233020785,0.1752497831018519,1.6279941817703876,1.4923428929023537,0.7198404890289009,0.7250762898611236,,,,,
2007-10-31,0.83384841282621,1.2686404832187366,1.2402486481705894,0.05942449902172689,0.9519569580826484,2.020130162448649,0.5739308637133317,0.7442924975637973,1.6956455336031508,1.2697852982197113,1.3900630968126118,0.5968747423862564,0.7745332085356967,0.6869853317507232,0.545013337850222,0.6638665998019725,0.7442280292987644,0.6759986277332939,1.2207760161911678,1.4844726881613046,0.7935448225977116,1.6147979549072324,0.7789141002602382,0.5560920013193118,0.6079244221189597,1.0566096318346805,1.385546425820729,0.980013479846379,0.7656190874923281,0.8205511134068337,0.7766917821327504,0.511550906838558,0.9149621803944094,0.618405278933897,1.4157209049583592,0.05272112107612062,1.2713485066625279,1.2500309140339565,0.858236454868927,0.08597295861485725,0.14792394431898467,1.5521462116499505,1.3746301296401229,0.49008094562787247,0.6494754480128635,,,,,
2007-11-30,0.6226882736434685,1.200915965863456,1.4872119499939935,-0.03236742340849304,1.0868469565747723,1.1160977115622417,0.46364687172381175,0.8752403312777151,1.4975615903498627,1.3389383785572857,1.2702447638102687,0.6311227330631234,0.9846033607400478,0.687138211911132,0.6143349150950153,0.7867549611021887,0.7640871096413221,0.5597655223177755,1.3400839035857193,1.3371082610187366,0.7487823109516376,1.2849817861646096,0.8207782026550546,0.38401959812801323,0.647286645247517,1.0971141393384158,1.1461357507114989,0.9708526363980529,0.8983980319749565,0.5959891732929284,0.8778182266751045,0.7200896648068822,0.8110917607070594,0.5777966381938535,1.3377476253357043,-0.022966371679265712,1.342318583746862,1.2237872982297628,0.6616207043922514,0.18828751574960376,0.2755978696567278,1.3171544718472585,1.3813495102488211,0.71910345996016,0.638306625429175,,,,,
2007-12-31,0.6004291504624087,1.2075907383881415,1.4611474830544948,-0.017832105375471793,1.138612156719303,0.9084753251955318,0.5313324594822253,0.7919208819090122,1.5879431150042438,1.450187258020923,1.2286404370889124,0.6992511851716058,0.9799929719377831,0.7380048806490997,0.6438140631022927,0.8325975839159496,0.8069385562135318,0.6538611888515098,1.2973908154000258,1.4178996375055548,0.9126298211351324,1.1577111146935362,0.8433986878389348,0.4430756372352387,0.6827686606149315,1.037830532808858,1.0942070775549633,0.9657629134680721,0.9827651314480301,0.6440467803518023,0.896795047947727,0.8008151542806117,0.8315551376869628,0.5260191665318881,1.3411528907827792,0.006872757260587725,1.4328278004432642,1.250277326691445,0.6337829677175981,0.3250154917581105,0.2825007639251159,1.1986666662501715,1.3340552336198999,0.560346968768809,0.6714083591640346,,,,,
2008-01-31,0.5375380009544057,1.2525678426939009,1.6081215605123582,-0.09982204482171367,1.2607083986208731,1.3078239108537324,0.22402120444446477,1.0903056093861452,1.749612654741206,0.9401792329685086,1.1779048067392732,0.46140912828411196,0.5795909098531592,0.5913347509968199,0.8757601979677033,0.6024483334134001,0.48764574428072704,0.44218098520697896,1.1572134983416216,0.8676040544793507,1.0559569336113974,1.305943189188536,0.501677171327684,0.24953880093091688,0.7886188012100634,0.7250770939374155,1.7599986702806174,1.0386249705200654,0.8818362512304463,0.5883975639821818,0.7347815495930856,1.0494069535130244,0.632612547724028,0.6194438394379741,0.7857848788321617,0.084092649067917,1.1693841044925275,1.0531117883870786,0.8048950900841175,0.0772590109233601,0.5021057220944487,0.712141202124947,1.3454802592786075,0.5021403680785429,0.45900165551973743,,,,,
2008-02-29,0.4869927619997968,1.1962541250042653,1.5230593916906114,0.12453960777995218,1.2882076588983074,1.3445637519845062,0.3357329264455892,1.142666271536761,1.5933122343169657,0.857559173570944,1.222606127385699,0.4672633999905262,0.5986528317229041,0.59563111567666,0.9606257300206904,0.556749785660555,0.5292205445230518,0.35158290443707135,1.4239945855484943,0.9581486463425264,1.0212349252758153,1.1953228683800103,0.5048970871284811,0.0732060347784218,0.731895106682764,0.8722065498743445,1.8014480568353677,0.9372338626082947,0.9566429105324281,0.5618643791734703,0.7889511798549141,1.115521884640445,0.6761220746112644,0.6783745920693915,0.9068541421917171,0.2269192798439102,1.04818839993449,1.0737970833410455,0.5187271256093581,0.12799391247014336,0.5307821833568416,0.7686173879967243,1.5850521961710946,0.44701869106701253,0.5063731470252807,,,,,
2008-03-31,0.4855506483449842,1.1763763543379933,1.5349630753308408,0.12826769178952518,1.304273955135486,1.3350633732346253,0.3594542375681537,1.1378899632005535,1.5916541716637833,0.8542497684372636,1.2075514033317933,0.482603465714908,0.6009010761506113,0.6048650948990502,0.961864507776462,0.5568663343909847,0.5650763843696215,0.37020302484715467,1.4335878264557917,0.9636893359751696,1.013196835414465,1.2289332450333506,0.5358749137526029,0.09779536798240508,0.7266313239216435,0.8664401137218778,1.7738068602183774,0.9442676812338322,0.9710817237457228,0.5842029008910976,0.8299071188276707,1.1200791328251425,0.6914105357003566,0.6711818812263692,0.9061165478182707,0.23263755314335377,1.0471793720153166,1.0730984435485862,0.4742058044305697,0.1224442389881548,0.5475054872123416,0.7861507473837822,1.5941080104093444,0.4487123645056229,0.542752928071523,,,,,
2008-04-30,0.4834491228072143,1.1833443426584993,1.650936013800694,0.1262913568438272,1.3648718454219053,1.288337155923328,0.27488806521709164,1.2336214546836843,1.3584673252525026,0.7083699157510864,1.0342404464487995,0.5651917058848173,0.5328550213888726,0.5174887486051256,1.0106180389038875,0.5928036260180181,0.5898167012752005,0.3891318571699338,1.452234835385977,0.897041158097841,1.1384052076267819,1.1641682689638964,0.5293933063145004,0.056005053591004994,0.6828301818965574,0.7600146769946113,1.6864813459383368,1.070730636714363,0.8687159681397898,0.5563904457271748,0.7406748482629715,1.1899492380268588,0.6806202586539577,0.8025778922455269,0.6444701913757965,0.20813005966648224,0.9436764398426146,1.0499628679813044,0.38182585893865395,0.09076189848482494,0.6015357118367632,0.5556935176944612,1.5940916651658017,0.40867074206995246,0.45110417041390405,,,,,
2008-05-31,0.42601207789901807,1.1798439170836974,1.6691747971237216,0.13296500088343668,1.3548016798287001,1.3536221589215662,0.279774435805183,1.243490348198522,1.3373942647412274,0.7498736163667117,1.0398908057240035,0.5741577376084036,0.48855832629168133,0.5112013671018195,1.0110751361815797,0.5687784905563076,0.5674379072923625,0.41218603145445487,1.511058500665722,0.9360298215091803,1.0868542578885338,1.141301569315109,0.5294008700112136,0.06752760531806713,0.6279878333242155,0.6338126731847198,1.8160393445820695,1.0474890770265541,0.9218197567499292,0.5668860161677615,0.754246996126323,1.224352187898032,0.6608976670985758,0.8040105450151536,0.5913408760736535,0.20049593427090429,0.9683344044203804,1.031352302108858,0.38155740123085763,0.219882654909483,0.5781135811122091,0.6537004105631886,1.7038750655362194,0.4573393917148333,0.487673855313969,,,,,
2008-06-30,0.3630019154870697,1.1513170306443667,1.4469569081481823,0.04457715383901155,1.3297144545229036,1.0864972396508712,0.318333267065086,1.1560615649100774,1.156850248999953,0.8340996072252291,1.1177339473702976,0.4710629190539834,0.6053610328205314,0.4759768772922511,1.0829049558779342,0.622213742728585,0.5846109758210817,0.45554245335541166,1.4948483748275125,1.1542291837255267,0.9420525416168412,0.9927872751135127,0.45405009417277814,0.05447881413208418,0.7197096000340957,0.7107039162361022,1.7204306142878851,0.9568928407743751,0.8738262666589136,0.5643110213860737,0.8228343612146001,1.129205300989585,0.6193987525482637,0.6961036179257436,0.7374937622195556,0.26886306701713747,1.1469902102730254,1.1280506409584148,0.5208465750201051,0.2868394953343991,0.6964981040005847,0.6657608863695246,1.7135342680453127,0.6956985846011318,0.6189100461377899,,,,,
2008-07-31,0.42087195577919434,1.1012137505892161,1.4527259669569197,0.06299454366181396,1.344998386481064,1.0377643758046329,0.4591758833623042,1.2404080467239134,1.136877876302005,0.8395642641856146,0.9580572857152487,0.5188195779624035,0.6402033059865726,0.5602850393702925,1.097392379535778,0.5635911012505987,0.7088557864235274,0.47689223563573324,1.4746867358976588,1.21884065993236,0.9012597449036325,0.9834584771342034,0.4994214335080993,0.04408200025658536,0.7476371937690753,0.7174412813139339,1.6660209851482062,0.914507601589489,0.9078222566411014,0.6470345494312064,0.8584250255035013,1.0714188767727362,0.6441254155497266,0.7845146124781055,0.6901277924664206,0.2309288563509276,1.195226269531694,1.0889094791030969,0.5501284726166475,0.3717722272543441,0.6913076871263305,0.6978067953273508,1.5463612763673293,0.8764192860162757,0.653543863902514,,,,,
2008-08-31,0.4091239313386117,1.071274252209709,1.438823658211449,0.08698272783791836,1.3542809650273215,1.0381970550517035,0.47348530184762905,1.2512449406256323,1.1372635062921652,0.8608042865452095,0.9672910232375663,0.521422867631377,0.6579958741373511,0.5593275006866076,1.0963749945581496,0.5590610582261137,0.7320252740484468,0.48375038429233075,1.4974947715589175,1.2406655423651807,0.9022798352934094,0.9851060559070107,0.5221777762374114,0.042589821977989835,0.7487217435630622,0.727342924282196,1.6652589453666002,0.8928257151786843,0.9434654996033127,0.6499529810181791,0.883199497429924,1.0369247927929248,0.6711075455384032,0.8060951674825956,0.6879807146744856,0.23497709981983456,1.2343337660205602,1.092118169020209,0.5791035752905612,0.378509912032953,0.703634558096076,0.6920154716086729,1.5313504269342288,0.868584570462594,0.6621390226417363,,,,,
2008-09-30,0.45326925657174655,1.0472302580208144,1.205073733995759,0.13462273927414758,1.2331116045879356,1.1170161534051148,0.44299571447516417,0.9876009233516594,0.8754313558229074,1.047968511698888,0.9170823568194217,0.7796144042122231,0.6772239765337664,0.862416346694806,0.7807988073368872,0.6732963923872456,0.7981114131932172,0.5681680721204219,1.6534616137511733,0.9832812727456759,0.9313018686508299,1.1926814279920377,0.6390281509644086,0.17085172325225134,0.8819786703804204,0.5127599168502062,1.2803866239227943,0.8608890124406052,1.2169009793132326,0.5117173514927397,0.8693421449937282,0.8090735583756645,0.7769755026252116,0.8013870429878006,0.8427686586206445,0.34285589402098826,1.446707260633389,1.0694230110569696,0.6117648810796985,0.6334854168068957,0.7718172637211915,0.7587621330419675,1.2233000530986113,1.1264597150673374,0.8530818261776221,,,,,
2008-10-31,0.470228638085889,1.1725961541656982,1.1130755362360696,0.22986977590787794,0.9571929914705859,0.9245685975277764,0.8344227066280397,0.853106637454613,0.8341824055206042,1.0825203460539101,0.790158859504533,1.0316357034950774,0.6935969501196189,0.8337592430176882,0.6796068985394539,0.8067251437951214,0.8816319720182424,0.7857271161807369,1.4938236949779538,1.0919700148307019,0.9101576835114014,1.2090370827052066,0.6483477822807668,0.244417868619342,0.8605546459546335,0.6053533076437295,1.178154509036133,0.964910413361541,1.239449234020407,0.7629953626948205,0.943308741868981,0.6557370821823021,0.8536843611230305,0.9311295200074734,0.8562383549485817,0.4358580845607688,1.4480056534833987,1.2047487897313567,0.7560049347601495,0.6251123480062483,0.6642908431261239,0.820836353128558,1.0656087189708372,1.150212905880415,0.813657611666508,,,,,
2008-11-30,0.5136382363926731,1.2267200195111725,1.2374033334695909,0.23153509095186123,0.9775986224878297,1.1768173080162962,0.6437558332612897,0.8994736633237954,0.8779391940440597,1.0175492684236098,0.6684403232434433,0.9352672737385535,0.6249460988623334,0.7188462855845296,0.7282948047489515,0.7863411375375443,0.8552211396382619,0.6984926788645178,1.1600381430013587,1.0706977876559323,0.8012476740249115,1.2849823709571142,0.6461387569897585,0.20874168399899554,0.8460824271039015,0.5469306455655215,1.3464043418464722,1.0209809113387203,1.1728769691440148,0.6871749253318666,0.9270189684549945,0.6920884987086523,0.8451208282191032,0.9409535497218235,0.7006179123755369,0.38155199514639215,1.3579537573879654,0.8774603427111554,0.6611360222359499,0.6659078074564145,0.6966041303470946,0.7956883160477177,1.1390239012136916,1.1820669472520606,0.8002896552264263,,,,,
2008-12-31,0.5251819437845606,1.231405876500426,1.2342917896298595,0.2287421895523578,0.9540625757762551,1.1709845664958796,0.6948048967021253,0.8766450842499109,0.8636109728479919,1.0279132973612124,0.6441903513727044,0.9666311145444033,0.6651914477694136,0.7146599157284692,0.6941169699709542,0.7842638462795002,0.8772758047076665,0.7163767214965195,1.179635801928496,1.085861581032335,0.7840609435726664,1.2968914676343763,0.6629354455600068,0.1956313914769609,0.8410337021886878,0.5527447483490049,1.3144969639496882,1.0161523044506091,1.1788837152397451,0.6969205314276259,0.9324986369568244,0.6668177737282209,0.8553724651306769,0.9316819771006843,0.6782231054781446,0.37303103600901355,1.350657600232429,0.8973775243681656,0.6339393961467612,0.628746359467103,0.6671864679709496,0.8193523300247421,1.1462062946445835,1.2319513788663699,0.8135438435044151,,,,,
2009-01-31,0.5530055901215718,1.2246606123991983,1.1545630919908532,0.24718047653153763,0.8787908358412305,1.1286234612931203,0.7762058212939129,0.8765138981166576,0.919210553787984,1.0489441834442,0.6619792660254721,0.9960344068828602,0.7164138480782809,0.7445267050923494,0.7251966759515673,0.765630073745358,0.9329122890998259,0.7073971957252791,1.217590390030702,1.125785300217737,0.79296027332538,1.2811880805957765,0.7131508660515559,0.20004887215277273,0.822236863926413,0.5243481938716629,1.2581513947501186,1.0652528396539056,1.1835761327705694,0.7737595149859534,0.983636613492495,0.7150090324586675,0.9282757125906929,0.9514954126361796,0.6542759654434379,0.4265077001226351,1.3605004582805573,0.9506884271627589,0.6474324436517573,0.5975694589846914,0.6474836088549197,0.8161757139677847,1.186098046973313,1.2188671891066076,0.845164283352539,,,,,
2009-02-28,0.5867978091481988,1.2690277194124113,1.2390798927947637,0.2682176904651231,0.8448390180431913,1.2388928467295017,0.7492189646699267,0.8487799081598407,0.9194061397018017,0.9614401436845654,0.631206917386835,0.9591719232036453,0.663950552073159,0.7403668517483502,0.6790515970213483,0.7257761341865048,0.9025344973279509,0.6431944321127543,1.2649280009019037,1.107713508403466,0.8270917585635877,1.431612023493467,0.7213899901879093,0.1803928788495161,0.836033361708623,0.4671298429437355,1.2525487926135692,1.081092906106369,1.1352179295914973,0.7668770223083172,0.9428693592516708,0.6941284439513888,0.9231463824107807,0.9313758970607362,0.6320931402131951,0.4349684050286611,1.2877644731114097,0.9596113626214979,0.6366372920310935,0.5527318181314447,0.7204221812835927,0.7969634630661994,1.2613808575608563,1.2482330820645529,0.8205972848849055,,,,,
2009-03-31,0.63443176978032,1.2027777987470998,1.1358413413006492,0.22868452696608485,0.8054844527900015,1.2097507864313979,0.7949015160364442,0.8837414523466491,0.9100749618340419,0.8812496733180104,0.6012515135064594,1.0612318490881159,0.6530475589652568,0.6838308408749476,0.7092081016062393,0.6366429191952696,0.8894682484371913,0.6015510326721791,1.1725564739835073,1.1535742738947306,0.8916686164839596,1.3558967666608304,0.683204821803065,0.2237303938070187,1.0741528320285658,0.45818036129198914,1.3117911756592737,1.0076366690330272,1.0931498713022085,0.7833694725292955,0.9275797954289577,0.749219492250764,0.9410039587777026,0.8791754514884575,0.7713919521850555,0.40712957843250425,1.4231559985964752,0.9499772109840134,0.64732531027458,0.38990089840247344,0.6443097920310765,0.6815212672195257,1.2157729120655476,1.2733213513073802,0.7885527017788191,,,,,
