Date,2379.TW,3034.TW,2345.TW,3231.TW,2492.TW,2409.TW,2356.TW,2324.TW,6239.TW,9921.TW,2377.TW,9904.TW,1476.TW,3037.TW,3044.TW,2354.TW,2360.TW,2337.TW,2347.TW,6176.TW,2313.TW,2385.TW,9914.TW,2834.TW,2353.TW,6213.TW,1504.TW,2383.TW,1605.TW,6269.TW,2371.TW,2449.TW,9945.TW,2344.TW,1722.TW,2542.TW,1434.TW,6278.TW,2458.TW,2448.TW,1229.TW,2376.TW,2809.TW,1717.TW,3023.TW,2889.TW,2101.TW,2404.TW,1477.TW,2915.TW,2812.TW,1227.TW,2439.TW,2027.TW,2903.TW,2603.TW,9933.TW,2618.TW,9917.TW,2352.TW,2498.TW,2845.TW,1536.TW,2059.TW,2610.TW,1707.TW,2451.TW,2615.TW,6285.TW,2201.TW,1319.TW,8046.TW,1723.TW,9941.TW,1802.TW,3005.TW,5522.TW,2606.TW,1210.TW,3481.TW,3406.TW,3702.TW,3533.TW,3443.TW,3532.TW,2227.TW,2049.TW,4958.TW,1590.TW,5269.TW,1789.TW,6415.TW,6409.TW,8454.TW,3706.TW,8341.TW,2867.TW,8464.TW,6456.TW,6592.TW
2004-06-30,0.5415884608268049,0.729780306971897,0.569000724908973,1.1595198974763257,0.9833532217667935,1.7870587087844654,0.5421605683967701,1.0847482081873565,1.1975648561844265,0.40361718291516313,0.6864056207388598,1.4830866355512735,0.47467755154474145,1.1470013678721291,0.8750223149375458,1.2055616239616727,0.3551870097916896,1.2343807626953143,0.9312082158130569,1.176877302992578,1.2678088825814673,0.8968007284724603,1.3049943087021192,2.1166989026324328,1.1137841913712443,1.148113697040783,1.236632960838404,1.305706970873582,1.702822743501457,0.6230483959216818,1.8304511468983788,0.8994359401426879,1.8201873900092247,1.1828207582517045,1.1122489639867106,2.687689610137025,0.7817000190425104,1.0466048597181479,0.6243914591744656,0.008670712224658244,1.466733655676771,0.5446614876033387,2.284842322610125,0.7650438310011309,0.38110361862779435,1.3124843312795191,1.3491446760597872,0.9278433452852173,0.344593173671891,0.051215168070005465,2.167392753973634,0.638545885698979,0.25683551531725013,2.3602562480554488,2.3691109033298385,1.2564314344539653,1.2381871821838806,1.0102049884740933,0.8680627135962659,0.9669975122869293,0.4007734862181644,1.3119551207692868,0.6926241084811697,,1.5122459050580201,0.818600995649261,0.6314119896023381,0.5955438903639679,0.9154324964882647,1.0588076504201107,0.41067462392500786,0.6209900153836817,0.7254860793628521,0.5002806747001649,0.8173017180511409,0.2621567603837854,0.4911177618344926,0.9133564343549662,0.7044799631502258,,,,,,,,,,,,,,,,,,,,,
2004-07-31,0.6582061249873701,0.7910171030539336,0.7217407787671657,1.486108189773213,1.0576260607286654,1.8596709680857453,0.6089007054198912,1.1758117427033146,1.0925450596429331,0.4104663995052608,0.8295835697446465,1.4550943190113648,0.46115818181297397,1.0954246182108962,0.9693009803533483,1.2237197555304775,0.39630398717659876,1.1463389270347366,0.9792558663165322,1.3210120672692438,1.2297794936375648,1.0397292332670345,1.2643932330572139,2.098211770969178,1.0992163827009906,1.0977880197860657,1.2654059493369076,1.16104269439827,1.629246164092499,0.7009397029665243,1.7366951954084393,0.9161335157531356,1.7729592254668702,1.2311832967105194,1.1020388689486391,2.5802466323167446,0.8054281744743382,1.1054035839579661,0.650881938201689,0.2524035060953667,1.4506910162127171,0.658318049075143,2.2368455056656087,0.7266555131275745,0.47354686732824286,1.2623323175683672,1.2961449355430241,1.0134834827835955,0.37580565601010296,0.07679971295143828,2.104439795494241,0.6393112216535258,0.29211269667345574,2.3177078291335023,2.211138537362274,1.2977150664480803,1.1991599153771073,1.0657787305812914,0.8674598710654788,1.0112514751384036,0.5366727971969101,1.256499837661215,0.6479217526382243,,1.4394134755183157,0.8125830505014671,0.691180832093054,0.6823864574303833,1.026069255247019,1.2026878700818404,0.4260067339845084,0.6199342510106093,0.6714284135402124,0.4970052270705402,0.790507645048859,0.391107694833006,0.3802533478635115,0.8870021413607495,0.6860606205485333,,,,,,,,,,,,,,,,,,,,,
2004-08-31,0.7556993236374148,0.8405429135978562,0.7297222357964638,1.0552758585098143,1.0845603404694326,1.8336860343445447,0.6549501629717058,1.1547814940418166,1.1467015074152536,0.4754960835187933,0.8491717608367938,1.4433018358299121,0.454841793460358,1.1567948670349355,1.0291967748705508,1.2312158110264217,0.445927036126382,0.9902111802067308,1.0156147077224156,1.423944577565872,1.2249631009940858,0.9976831906925429,1.4094608335502419,2.0923915621169664,1.1259001508292572,1.286493200741035,1.2342526318096019,1.1713229491538397,1.689571811338902,0.7965585132854065,1.6955376150664907,1.0059750383648969,1.665529834098976,1.2135537992678538,1.0506143991161752,2.5911811883409985,0.817556651795661,1.0746293690480317,0.6593659324118806,0.22729463946736392,1.4253162660203513,0.640173961693353,2.1821706857737806,0.7489143268627646,0.5201980474749642,1.2280336628289856,1.3603378974112823,1.0314385241055624,0.3245463209896439,0.06211419460503279,2.047557811082822,0.6282580571483231,0.30195143555620435,2.2678228212973255,2.17986486743129,1.3503784057823247,1.1937026688463506,1.0782921398263208,0.8832466108554877,0.9433675811041216,0.570280439951628,1.2894186619378871,0.6111058235561554,,1.4225433436815034,0.7409666925049331,0.7823715125968251,0.7009000898472495,0.9717337787768479,1.2345404913800224,0.40049585235603546,0.5618907893246566,0.6515849690925948,0.4834497052771444,0.8183607800754819,0.4905615829553513,0.3391176538717221,0.9461855814879411,0.6455899012836874,,,,,,,,,,,,,,,,,,,,,
2004-09-30,0.7938301463130673,0.9373235295495422,0.8200392820188782,1.1494262548908107,0.9599686817619636,1.7892259803239343,0.5456614420292113,1.24143673231548,1.1591759317793597,0.5117452000829136,0.758457911044699,1.5519595714793746,0.4984267437566421,1.2755361273343286,1.0414549260018013,1.4735097101645867,0.567934471298357,0.9326308064470578,1.1327198763544526,1.3203712516976234,1.2749021795324436,0.9502007992622175,1.3988953599574638,2.1482577497856314,1.0782090186027211,1.2445780381913645,1.23296878339002,0.9302901637311365,1.7506263606166854,0.7849256087166441,1.646647249287654,1.0131879661396352,1.741461853316648,1.1165378366803502,0.9995311154027988,2.6244470613077504,0.8168632652973228,1.0808279012270772,0.6084522885445279,0.5156460411440797,1.479798168130051,0.6975101252818873,2.211732847615313,0.6510248297672707,0.3882323267327556,1.2216364484198479,1.181236430169451,1.0221112497398284,0.3469728358294364,0.06303816252272898,2.021818060133115,0.6176575143190802,0.21837773218504916,2.4266791007781454,2.2377131184649968,1.2830650501319099,1.2313538453810697,1.165239927871195,0.9117574854319892,0.7939988580718284,0.6977033337706057,1.2306288782265427,0.7384016190312901,2.4362389163480866,1.5267893068556604,0.6933684781130557,0.6934486162150063,0.7927626393991464,0.9571978720053036,1.378043759202885,0.5275627080222917,0.5508429681185227,0.6449767639272798,0.47027618870255444,0.740252414454231,0.4973105161561136,0.2970102997208175,1.0241959441587953,0.5957076428759747,,,,,,,,,,,,,,,,,,,,,
2004-10-31,0.84212157379116,0.9332071346742845,1.0856429731583854,1.0910505964028219,0.8166524121621924,1.8772877067537252,0.562816441735142,1.0987816583557308,1.1409266696203795,0.4159124815758516,0.9914645321806812,1.321725092523112,0.528733038599337,1.3481427080189106,1.0427809846406975,1.44807044876495,0.6322958204646733,0.9974181214089207,0.9770088525183939,1.1964600444509141,1.4495496267929755,0.9874936136711164,1.132273572481214,2.119028670139321,0.9993368881091569,1.1097842891797183,1.2870859235909013,0.8413995611121405,1.7489342307315274,0.8235820733276651,1.5547174578128873,1.2798883143065265,1.8472702377434893,1.0308129193619489,0.9250997678985934,2.9522937879895585,0.8270263282514404,1.078753271818508,0.7056684847881208,0.6488584591138821,1.449981769093447,0.7950914590990988,2.1863346927199583,0.6524455930942497,0.4614932035302563,1.2036696645215639,1.0776994180100707,1.0378746256538138,0.3019200351558111,0.0653595366160592,2.0341065823728983,0.5724369420788659,0.285222741180735,2.57383649686057,2.2381079168315807,1.066746549229511,1.2398503936311152,1.0299317858208905,0.8304593179036067,0.7596043679612893,0.567363373232943,1.1287687559145905,0.6712707031912238,2.802387264405837,1.1393289518714365,0.6447602547050404,0.725209924724501,0.6714167079702088,0.9550277018061175,0.9837231945067098,0.4813976590156376,0.551925285854698,0.6374761225296756,0.409002152479633,0.7644885070163833,0.622998624608512,0.5865677547028301,0.9987483741619504,0.5173444953261851,,,,,,,,,,,,,,,,,,,,,
2004-11-30,0.8338301548172791,0.9686795297192368,1.0729434742118522,0.9607365824066991,0.8247642819085299,1.907278480288063,0.5581283471093593,1.1029151895939089,1.1275137096147991,0.4184272413453611,0.9518550906410677,1.3079775554406605,0.5123169913771799,1.3294706502811056,1.0711776602326766,1.4908134994227609,0.6188670536738706,0.9725268855633422,0.9738116189088739,1.2325085478210782,1.478998843639457,0.9604268866833989,1.1567263340424419,2.1055587476953113,1.0054040486566285,1.1103957444752781,1.2743249212544252,0.8589586582200793,1.7254433155753208,0.7898028914803001,1.5619280203385895,1.2172578097708096,1.8196090362668575,1.0503344028202681,0.940067088447727,2.9218524470376597,0.827912066056807,1.0641340357745952,0.6625802061891374,0.609999953075802,1.4590559882950485,0.811515576841503,2.145384834820152,0.6388458650771659,0.46187153744822,1.1831673898019026,1.0293590359758193,1.0393402530146312,0.2688406964507639,0.049325238340164605,2.048601126697204,0.5662214480222956,0.2720182493754589,2.5661639995073995,2.2402792784384458,1.0723944519060635,1.213979225759152,1.0447583790071588,0.8383750350574585,0.7854360582285607,0.5359825806998969,1.0781894294510075,0.6686408495542391,1.9483110082606856,1.159551349137187,0.6308957979908081,0.7386783631349711,0.6772553591092608,1.0595184039321983,0.9682387530572257,0.530431778692439,0.5387213905575691,0.634661607030354,0.41608648993153013,0.7443364636625621,0.6354240400079854,0.5603895821680981,1.0093767871410115,0.5106447001327887,,,,,,,,,,,,,,,,,,,,,
2004-12-31,0.785734834966781,0.9816750224591491,1.1048429572395344,1.0207570963254817,0.8113555712556364,1.880416627658567,0.5767266282895633,1.0802157776582568,1.1690578364212223,0.502466394359875,0.9704660272497132,1.314925596809868,0.5133583274166941,1.3079376574497312,1.0645009824522527,1.4958661453978805,0.634968903723599,0.875089704337273,0.9394043860260273,1.2883880604920683,1.2967726729326658,0.9616796217261727,1.1920950313322736,2.167482326655412,1.0391452009019229,1.0888032105150636,1.2752893995221437,0.8235852024976147,1.735512572337564,0.8054895265537301,1.5037829209466598,1.1820064700215376,1.8688548097749074,1.0031320919824056,0.9920306774580577,3.048860873161459,0.8903220967926578,1.0685407421905986,0.612206797620211,0.5869127216130197,1.499397242280181,0.7290543932877518,2.234977151948674,0.6819148106996906,0.49115987773865066,1.2613770043490966,1.0776785953001853,1.0349066095837642,0.3194022791291595,0.12746743055762552,2.0749085918364694,0.6007177009576037,0.25894297537004696,2.5441765170024935,2.2188909680306463,1.2964151120547331,1.2785212348136075,1.0804477023783388,0.8550416380800222,0.7588621533997498,0.6331644391493125,1.25637214013496,0.8280874618694288,1.3036505486769805,1.1342770425239936,0.7623213854474948,0.7338892805432028,0.7727125767617602,1.0756785894922596,1.0164026373651902,0.5963851348715615,0.5271346998281905,0.6692105332230174,0.41395785687570824,0.7825351366012917,0.6328052652214423,0.6017708007791019,1.2102638617885781,0.532759492835435,,,,,,,,,,,,,,,,,,,,,
2005-01-31,1.0838302278873229,1.3461831943378744,1.206869249867219,1.0443774166620616,0.8989540349585379,2.054740915346971,0.6267331826306701,1.0933964270696497,1.1629561264029082,0.6564894069793602,1.0124210038434993,1.1937127581197622,0.501265182669077,1.5241129113516172,1.1956903341178595,1.8011311594466475,0.7016809833184068,0.9594641528557216,1.1152396849392492,1.5566826399222555,1.3592781138496297,0.9508064709306419,1.3827980199998218,1.829035415943639,1.0982384286930669,1.4178467068922855,1.163510547056185,0.8819890524811164,1.4803871026401176,0.9878576467391036,1.5419587895051483,1.4761701870320936,1.9414155882320692,1.1996940105861502,0.9850278036214871,3.155641761758765,0.8916853109170116,1.1014017341846738,0.6820380159916234,1.0116585498878083,1.5544938733920435,0.8506687258951368,1.877770240112408,0.6494614102100904,0.8059448950414966,1.1093032208723925,1.2297837207926448,1.1677740865225508,0.48122799155477824,0.1605143617239631,1.546901348448187,0.6835690746268295,0.2629292622024223,2.1425603127547572,1.9448078876406358,1.305746492389403,0.9459188677865995,1.2563521371077013,0.8590489699884891,0.8696165589191907,0.6012656407910582,0.9841624919079265,0.8703350757515247,0.8256364453007679,1.1500594790451169,0.7508566149981442,0.9100591973741612,0.8717521171617978,1.0494237531447563,1.0455111225345766,0.4160485504208422,0.5376577677588749,0.5113339219743624,0.47796136292412367,0.7661042690433504,0.673568632673555,0.80975098554195,1.4593188802269568,0.5169842230332791,,9.80280824641819,,,2.019559134953484,,-2.689775573366973,,,,,,,,,,,,,,
2005-02-28,1.1987824655696662,1.8097635830967391,1.0692370518755192,1.007825641771299,1.0930466232548235,2.4086835168813185,0.657529089903552,0.983741205880329,1.7631913649328645,0.6802331534260171,0.9620564050577676,1.1835639805282108,0.5018301761366973,1.4775783320875389,1.5981286082037387,2.1051753199293692,0.7313433144413755,0.8751317636526247,1.1906375701859213,1.82318905649636,1.288395699843795,1.19270401956923,1.4427995173611234,1.7203200858429173,1.104534500392157,1.6152962982613541,1.100756736189922,0.882797300971824,1.448512414626084,1.361661357630723,1.5264408118625346,1.7619741384894425,1.8258056091761197,1.2841914219069448,1.0375583295951096,3.465920242230405,0.8604650104173294,1.008601292466685,0.7629535995437098,1.1694205073676196,1.6154610950481876,0.9133142838322238,1.8186890055358356,0.4132493871074906,0.7419923761820699,0.9277337393997628,1.250691975395077,1.3072046890561013,0.6976465669338945,0.12820928218471234,1.398433089317369,0.6151550116544444,0.5273318909490109,2.131472525707607,1.8691435685113156,1.466086517725603,0.9202401161105102,1.2988576865907562,1.0106354286267432,0.9208685068002737,0.8938135180606097,0.949603994751483,1.108801621976497,2.4096224521089105,1.0588999774538834,0.779078133265264,1.0239299971254607,1.0542619649863105,1.3456862366105395,1.1312353268849515,0.536899748122623,0.34211782365594434,0.45177338658723704,0.4884042715393242,0.6850460052197488,0.6130246871052809,0.9556989182181868,1.8126148641185185,0.5641063133758563,,9.196921000959613,,,1.6947789966669036,,0.3413267574540245,,,,,,,,,,,,,,
2005-03-31,1.2094566843516454,1.742603287938509,1.0131260146423866,0.8551968370426543,1.0489136856297425,2.366109688083647,0.6918410283069071,1.0076585088443408,1.7269520906788662,0.6764691663253586,1.0102771767436878,1.208482334483386,0.5032481774026728,1.3638649229973818,1.5511376323635362,2.024885490877742,0.667165531380619,0.9665883685385138,1.1653130252143025,1.6984610035175955,1.3496426552399339,1.1635032266665126,1.385663260025937,1.7476198674456889,1.1187908232747426,1.5990172260287072,1.1443665699111483,0.8834955314723683,1.3824229105009203,1.353224011523872,1.5115369743693639,1.6926305764390341,1.7802911504381196,1.2830601418424388,1.0190167775267376,3.4853196863408353,0.8323900345324104,0.9659105232959679,0.8202967319582438,1.0758956428524789,1.613977306699352,0.9251577986415179,1.7826968940135037,0.41792370056411426,0.7573521322375909,0.8494157561330774,1.3387192865909308,1.2409617278155247,0.7429984836541024,0.13187818320653164,1.4283298737477301,0.5989880622623865,0.5586963621736495,2.1348046762338497,1.8736551706834188,1.4868933235331967,0.8486166246636595,1.263930220914406,1.033828246041335,0.9654369624124913,0.7173023492278302,0.9781772127532385,1.0656234463118568,0.8642852877920175,1.0473771176325783,0.791358816562426,1.0127853377166753,1.0762142375934098,1.3462271343094827,1.1239008755219093,0.624823123426479,0.15384083047285377,0.44219067446048016,0.4723092292949035,0.7194623146100194,0.42173858946834614,0.9072988314122675,1.7656831787943699,0.5496583789309929,,4.586006797852801,,,0.4306665826579902,,0.06945376306585191,,,,,,,,,,,,,,
